,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
35,0.369,0.158,2,-16.498,1,0.0339,0.977,0.85,0.104,0.281,72.826,audio_features,0zSZukOpTO9wjSnnhK6vaz,spotify:track:0zSZukOpTO9wjSnnhK6vaz,https://api.spotify.com/v1/tracks/0zSZukOpTO9wjSnnhK6vaz,https://api.spotify.com/v1/audio-analysis/0zSZukOpTO9wjSnnhK6vaz,247173,4
36,0.321,0.103,2,-22.547,1,0.0384,0.967,0.882,0.166,0.206,115.806,audio_features,5UbLjGJWEKIcb5LKdtFTB5,spotify:track:5UbLjGJWEKIcb5LKdtFTB5,https://api.spotify.com/v1/tracks/5UbLjGJWEKIcb5LKdtFTB5,https://api.spotify.com/v1/audio-analysis/5UbLjGJWEKIcb5LKdtFTB5,298387,4
37,0.555,0.00958,7,-26.6,1,0.204,0.996,0.945,0.0921,0.112,64.559,audio_features,7tDV0kZoJ0XQw6eXCupBca,spotify:track:7tDV0kZoJ0XQw6eXCupBca,https://api.spotify.com/v1/tracks/7tDV0kZoJ0XQw6eXCupBca,https://api.spotify.com/v1/audio-analysis/7tDV0kZoJ0XQw6eXCupBca,229107,3
38,0.133,0.0539,2,-19.338,1,0.0419,0.98,0.906,0.102,0.0555,76.903,audio_features,5YvuaTZ05tP6nzARiMOF9N,spotify:track:5YvuaTZ05tP6nzARiMOF9N,https://api.spotify.com/v1/tracks/5YvuaTZ05tP6nzARiMOF9N,https://api.spotify.com/v1/audio-analysis/5YvuaTZ05tP6nzARiMOF9N,466200,4
39,0.22,0.357,2,-15.0,1,0.0471,0.914,0.862,0.383,0.0858,91.399,audio_features,065S0d0IT7V4PQ6Vlfcgio,spotify:track:065S0d0IT7V4PQ6Vlfcgio,https://api.spotify.com/v1/tracks/065S0d0IT7V4PQ6Vlfcgio,https://api.spotify.com/v1/audio-analysis/065S0d0IT7V4PQ6Vlfcgio,339440,4
40,0.122,0.0422,2,-21.675,1,0.0402,0.988,0.882,0.0824,0.0559,76.699,audio_features,3SAFEdnkgFzY12jTQs5CPt,spotify:track:3SAFEdnkgFzY12jTQs5CPt,https://api.spotify.com/v1/tracks/3SAFEdnkgFzY12jTQs5CPt,https://api.spotify.com/v1/audio-analysis/3SAFEdnkgFzY12jTQs5CPt,172347,4
41,0.402,0.231,10,-15.118,1,0.0695,0.965,3.63e-06,0.223,0.246,99.26,audio_features,4JH6eECgR66r31wGwKwuUH,spotify:track:4JH6eECgR66r31wGwKwuUH,https://api.spotify.com/v1/tracks/4JH6eECgR66r31wGwKwuUH,https://api.spotify.com/v1/audio-analysis/4JH6eECgR66r31wGwKwuUH,191373,4
42,0.0742,0.0838,7,-20.932,1,0.0482,0.989,0.868,0.0747,0.0362,182.177,audio_features,5hPPtjOihXRjqzYrorB8wW,spotify:track:5hPPtjOihXRjqzYrorB8wW,https://api.spotify.com/v1/tracks/5hPPtjOihXRjqzYrorB8wW,https://api.spotify.com/v1/audio-analysis/5hPPtjOihXRjqzYrorB8wW,189400,5
43,0.248,0.464,4,-17.563,1,0.0388,0.934,0.888,0.0885,0.426,152.742,audio_features,0qGlZmzUEdVOiWeUqOlCxD,spotify:track:0qGlZmzUEdVOiWeUqOlCxD,https://api.spotify.com/v1/tracks/0qGlZmzUEdVOiWeUqOlCxD,https://api.spotify.com/v1/audio-analysis/0qGlZmzUEdVOiWeUqOlCxD,190080,4
44,0.64,0.413,5,-15.589,1,0.0483,0.905,0.886,0.23,0.921,110.543,audio_features,16Cy7KKPTLYzLzZRGnJbbr,spotify:track:16Cy7KKPTLYzLzZRGnJbbr,https://api.spotify.com/v1/tracks/16Cy7KKPTLYzLzZRGnJbbr,https://api.spotify.com/v1/audio-analysis/16Cy7KKPTLYzLzZRGnJbbr,158907,4
