,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
54,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,audio_features,2GYHyAoLWpkxLVa4oYTVko,spotify:track:2GYHyAoLWpkxLVa4oYTVko,https://api.spotify.com/v1/tracks/2GYHyAoLWpkxLVa4oYTVko,https://api.spotify.com/v1/audio-analysis/2GYHyAoLWpkxLVa4oYTVko,206067,4
55,0.726,0.795,9,-4.653,1,0.029,0.136,0.0,0.698,0.952,115.995,audio_features,7rbWpbXVwY2DFrZpWYPtVj,spotify:track:7rbWpbXVwY2DFrZpWYPtVj,https://api.spotify.com/v1/tracks/7rbWpbXVwY2DFrZpWYPtVj,https://api.spotify.com/v1/audio-analysis/7rbWpbXVwY2DFrZpWYPtVj,209467,4
56,0.752,0.872,6,-4.186,1,0.117,0.12,0.0,0.234,0.677,123.888,audio_features,4HQ9gXAtONKs8NCM0MFUTu,spotify:track:4HQ9gXAtONKs8NCM0MFUTu,https://api.spotify.com/v1/tracks/4HQ9gXAtONKs8NCM0MFUTu,https://api.spotify.com/v1/audio-analysis/4HQ9gXAtONKs8NCM0MFUTu,195960,4
57,0.644,0.87,0,-5.375,0,0.0493,0.00601,2.7e-05,0.11,0.669,127.998,audio_features,1uwvFDe1dTUsNkOGP02cM5,spotify:track:1uwvFDe1dTUsNkOGP02cM5,https://api.spotify.com/v1/tracks/1uwvFDe1dTUsNkOGP02cM5,https://api.spotify.com/v1/audio-analysis/1uwvFDe1dTUsNkOGP02cM5,201778,4
58,0.843,0.8,1,-4.061,1,0.0336,0.179,0.0,0.118,0.961,133.026,audio_features,3RM5RpRDDdST1njqOMG141,spotify:track:3RM5RpRDDdST1njqOMG141,https://api.spotify.com/v1/tracks/3RM5RpRDDdST1njqOMG141,https://api.spotify.com/v1/audio-analysis/3RM5RpRDDdST1njqOMG141,196120,4
59,0.616,0.872,0,-4.69,0,0.0387,0.00673,0.0,0.453,0.563,128.023,audio_features,5lSI1H86hAJktYCq2WpX9J,spotify:track:5lSI1H86hAJktYCq2WpX9J,https://api.spotify.com/v1/tracks/5lSI1H86hAJktYCq2WpX9J,https://api.spotify.com/v1/audio-analysis/5lSI1H86hAJktYCq2WpX9J,212468,4
60,0.802,0.821,9,-4.987,1,0.0824,0.0327,0.0,0.13,0.595,100.113,audio_features,3vaBHxfz5WPBLLPt1hTUvI,spotify:track:3vaBHxfz5WPBLLPt1hTUvI,https://api.spotify.com/v1/tracks/3vaBHxfz5WPBLLPt1hTUvI,https://api.spotify.com/v1/audio-analysis/3vaBHxfz5WPBLLPt1hTUvI,209453,4
61,0.763,0.82,11,-4.183,0,0.0577,0.0509,0.00019,0.107,0.829,125.027,audio_features,6YyL7wKVozxjgx5E0bX1Bw,spotify:track:6YyL7wKVozxjgx5E0bX1Bw,https://api.spotify.com/v1/tracks/6YyL7wKVozxjgx5E0bX1Bw,https://api.spotify.com/v1/audio-analysis/6YyL7wKVozxjgx5E0bX1Bw,218600,4
62,0.706,0.884,3,-4.316,1,0.0439,0.013,0.0,0.483,0.873,127.972,audio_features,1iFNLADhr40etINzJ4c2gL,spotify:track:1iFNLADhr40etINzJ4c2gL,https://api.spotify.com/v1/tracks/1iFNLADhr40etINzJ4c2gL,https://api.spotify.com/v1/audio-analysis/1iFNLADhr40etINzJ4c2gL,207725,4
63,0.647,0.833,0,-7.014,1,0.0394,2.38e-05,0.144,0.0402,0.761,128.053,audio_features,7gMR4moPZOifI1p2Htn6uL,spotify:track:7gMR4moPZOifI1p2Htn6uL,https://api.spotify.com/v1/tracks/7gMR4moPZOifI1p2Htn6uL,https://api.spotify.com/v1/audio-analysis/7gMR4moPZOifI1p2Htn6uL,199520,4
